Order Date,Product Name,Category,Region,Quantity,Sales,Profit
10-02-2023,Camera,Electronics,West,7,5355,1143.16
04-03-2024,Camera,Electronics,West,1,972,261.91
08-01-2022,Headphones,Accessories,South,5,3290,797.82
24-11-2022,Laptop,Electronics,East,1,735,139.31
24-10-2024,Tablet,Electronics,North,3,3336,798.26
03-10-2022,Keyboard,Accessories,West,3,2082,346.53
18-07-2024,Keyboard,Accessories,East,2,1340,129.89
13-03-2022,Laptop,Electronics,East,5,1160,227.13
21-09-2024,Monitor,Accessories,East,4,1272,299.84
14-01-2022,Printer,Office,West,3,2817,588.47
05-03-2024,Monitor,Accessories,East,3,1464,264.67
13-02-2023,Headphones,Accessories,West,1,307,60.51
01-10-2022,Tablet,Electronics,West,6,5706,1306.92
25-05-2024,Headphones,Accessories,North,1,1112,100.47
15-07-2023,Keyboard,Accessories,West,1,1147,133.48
11-02-2023,Laptop,Electronics,North,2,330,66.57
12-07-2023,Monitor,Accessories,North,4,2176,250.89
19-03-2022,Headphones,Accessories,South,7,7616,1317.79
16-07-2024,Printer,Office,North,1,1091,258.3
03-04-2024,Tablet,Electronics,East,2,1026,279.76
17-11-2024,Tablet,Electronics,West,2,210,42.04
17-09-2022,Printer,Office,North,2,180,10.78
12-09-2024,Tablet,Electronics,North,4,380,72.88
13-08-2023,Monitor,Accessories,West,8,7664,1580.55
22-10-2022,Smartphone,Electronics,East,8,6056,1029.9
28-01-2022,Mouse,Accessories,North,6,606,104.52
30-03-2024,Monitor,Accessories,North,3,750,193.86
11-12-2024,Printer,Office,East,2,1218,218.88
26-03-2023,Laptop,Electronics,West,2,2162,355.45
13-03-2023,Headphones,Accessories,East,9,2223,347.01
19-09-2023,Smartphone,Electronics,West,7,4452,920.05
08-02-2022,Printer,Office,West,1,184,50.19
05-04-2022,Headphones,Accessories,North,3,288,77.38
24-01-2024,Camera,Electronics,West,2,834,150.12
20-08-2023,Keyboard,Accessories,East,5,4025,923.17
08-09-2023,Headphones,Accessories,West,7,4732,1084.28
19-05-2022,Headphones,Accessories,West,5,4025,407.72
15-07-2023,Printer,Office,South,8,2416,500.93
16-03-2024,Tablet,Electronics,North,7,1897,524.69
16-04-2022,Mouse,Accessories,East,4,840,190.13
02-01-2022,Mouse,Accessories,North,8,6600,360.45
20-10-2022,Laptop,Electronics,West,2,2362,342.27
04-02-2024,Headphones,Accessories,South,6,2958,577.27
22-03-2024,Tablet,Electronics,East,1,477,56.49
04-06-2022,Keyboard,Accessories,North,3,942,84.8
21-01-2023,Camera,Electronics,East,2,2084,586.72
16-08-2023,Tablet,Electronics,West,6,4584,473.37
28-05-2022,Printer,Office,East,1,1118,319.28
30-04-2024,Mouse,Accessories,North,9,4005,652.15
04-03-2024,Smartwatch,Electronics,East,5,4610,1293.37
14-10-2024,Keyboard,Accessories,South,1,551,86.84
05-08-2022,Printer,Office,West,1,75,19.29
19-12-2023,Mouse,Accessories,South,6,6576,1899.67
26-03-2023,Printer,Office,North,6,6432,1410.52
08-08-2022,Headphones,Accessories,South,7,7763,1444.27
02-03-2024,Monitor,Accessories,East,7,2240,622.29
04-12-2022,Headphones,Accessories,East,6,5298,1209.88
15-07-2023,Smartwatch,Electronics,North,2,116,32.27
02-02-2022,Tablet,Electronics,East,8,6728,1140.19
02-12-2022,Monitor,Accessories,North,5,490,55.59
26-01-2024,Monitor,Accessories,North,7,2765,699.86
21-04-2022,Smartphone,Electronics,West,8,2680,598.97
19-08-2023,Camera,Electronics,East,2,2174,335.37
11-04-2024,Monitor,Accessories,North,9,5562,1258.12
27-09-2022,Smartphone,Electronics,East,8,9208,2595.33
31-08-2024,Smartphone,Electronics,West,4,4512,546.71
04-03-2024,Camera,Electronics,West,9,7974,1965.96
30-04-2022,Monitor,Accessories,East,6,4944,1335.04
19-03-2022,Printer,Office,South,3,1611,234.84
05-07-2024,Smartwatch,Electronics,West,9,4599,618.89
21-03-2024,Laptop,Electronics,East,6,4380,419.3
20-10-2024,Headphones,Accessories,South,2,2376,580.26
03-01-2023,Monitor,Accessories,South,9,6588,1800.9
05-01-2022,Mouse,Accessories,East,5,3745,720.08
18-06-2022,Camera,Electronics,North,5,5305,1389.25
19-05-2023,Tablet,Electronics,North,8,1608,332.12
18-07-2024,Monitor,Accessories,East,9,4977,745.81
09-02-2022,Smartphone,Electronics,East,7,4529,273.97
15-04-2024,Camera,Electronics,West,7,4690,319.42
12-11-2024,Keyboard,Accessories,East,4,2424,544.07
27-11-2024,Keyboard,Accessories,North,6,3594,610.77
03-05-2022,Keyboard,Accessories,North,7,3962,491.9
14-03-2024,Camera,Electronics,East,2,944,149.38
20-12-2022,Smartwatch,Electronics,West,6,6792,1787.97
06-03-2023,Tablet,Electronics,North,7,6804,1383.81
20-09-2024,Camera,Electronics,South,6,816,98.75
10-07-2022,Monitor,Accessories,North,6,5916,544.59
17-06-2022,Mouse,Accessories,South,5,5730,310.58
13-05-2024,Headphones,Accessories,East,7,8288,785.54
24-06-2022,Headphones,Accessories,South,2,2046,394.93
05-06-2022,Tablet,Electronics,East,9,5031,1149.48
10-03-2022,Keyboard,Accessories,South,9,1764,417.95
23-07-2022,Laptop,Electronics,South,8,1880,486.88
25-12-2023,Smartwatch,Electronics,West,2,200,10.45
06-10-2022,Mouse,Accessories,East,3,2688,476.77
02-01-2023,Laptop,Electronics,West,4,3216,213.81
21-12-2023,Camera,Electronics,East,8,8440,1504.18
26-04-2024,Tablet,Electronics,East,7,1582,208.42
12-07-2024,Laptop,Electronics,North,1,58,10.79
26-03-2022,Smartwatch,Electronics,West,8,608,163.18
19-11-2024,Smartphone,Electronics,North,3,183,41.82
02-07-2024,Monitor,Accessories,West,5,3105,744.26
13-04-2023,Monitor,Accessories,North,5,2450,485.18
05-12-2022,Laptop,Electronics,North,3,3024,622.29
20-04-2023,Printer,Office,East,4,3856,747.79
11-03-2024,Keyboard,Accessories,West,7,532,121.03
19-02-2023,Smartphone,Electronics,South,4,3152,307.62
04-12-2023,Monitor,Accessories,East,9,8586,1555.82
21-10-2022,Monitor,Accessories,South,2,1046,273.38
15-02-2022,Tablet,Electronics,West,4,3452,560.31
12-03-2022,Monitor,Accessories,West,4,2368,361.02
20-10-2022,Camera,Electronics,South,2,1924,422.25
19-09-2022,Laptop,Electronics,West,5,4580,1148.06
02-11-2024,Headphones,Accessories,East,5,3735,423.94
13-05-2023,Monitor,Accessories,North,4,2476,417.16
13-07-2023,Laptop,Electronics,South,2,162,16.51
04-07-2022,Printer,Office,West,3,258,38.03
19-03-2022,Keyboard,Accessories,East,4,3524,998.29
27-05-2023,Smartwatch,Electronics,South,8,6184,1796.9
07-03-2023,Monitor,Accessories,West,6,3750,645.69
15-04-2022,Mouse,Accessories,South,5,1465,424.64
28-03-2024,Camera,Electronics,North,4,4480,412.05
29-02-2024,Laptop,Electronics,North,8,1544,281.22
21-01-2024,Headphones,Accessories,North,9,7974,1181.04
30-03-2024,Printer,Office,East,5,5920,1679.15
02-10-2024,Smartwatch,Electronics,South,8,8792,2045.54
18-12-2023,Smartwatch,Electronics,East,1,294,52.37
23-01-2022,Camera,Electronics,East,7,1169,264.37
14-02-2024,Camera,Electronics,West,8,9232,880.52
09-10-2023,Headphones,Accessories,South,4,1396,135.48
23-01-2024,Camera,Electronics,North,9,10188,1408.18
13-09-2022,Monitor,Accessories,West,2,222,23.65
03-04-2024,Monitor,Accessories,West,2,1328,358.07
06-11-2024,Printer,Office,East,9,5085,488.63
02-08-2024,Mouse,Accessories,West,3,1245,229.73
18-08-2022,Tablet,Electronics,South,2,960,124.02
03-03-2024,Smartphone,Electronics,West,9,5553,329.79
10-09-2023,Keyboard,Accessories,North,2,1790,236.76
11-07-2024,Keyboard,Accessories,West,8,2712,247.84
06-05-2024,Laptop,Electronics,North,1,632,89.14
13-01-2022,Headphones,Accessories,South,8,4904,520.74
05-12-2022,Keyboard,Accessories,South,1,361,58.8
11-02-2022,Printer,Office,West,9,7290,841.07
08-03-2024,Smartwatch,Electronics,South,4,2052,181.64
21-05-2024,Mouse,Accessories,North,3,1842,112.85
06-12-2023,Mouse,Accessories,North,9,10593,2488.69
28-08-2022,Camera,Electronics,South,6,1218,129.36
19-11-2023,Mouse,Accessories,South,5,4240,426.41
29-10-2024,Keyboard,Accessories,East,2,226,38.52
25-03-2022,Camera,Electronics,East,6,5154,1072.8
30-07-2023,Mouse,Accessories,North,6,1236,304.88
14-11-2022,Tablet,Electronics,South,1,1179,159.42
29-12-2024,Printer,Office,West,5,2275,313.5
21-05-2023,Smartwatch,Electronics,North,7,6188,1231.3
16-12-2023,Headphones,Accessories,West,3,2946,666.99
10-09-2023,Headphones,Accessories,South,5,5085,1172.12
02-05-2022,Keyboard,Accessories,North,2,712,205.53
03-02-2023,Smartwatch,Electronics,East,6,648,62.25
02-02-2023,Mouse,Accessories,North,5,2735,483.2
26-12-2022,Printer,Office,North,6,2910,173.45
15-05-2022,Smartwatch,Electronics,South,1,263,69.39
05-12-2023,Smartphone,Electronics,North,2,876,66.68
05-11-2023,Mouse,Accessories,West,1,913,162.24
13-10-2024,Laptop,Electronics,South,9,594,93.92
27-02-2022,Headphones,Accessories,South,2,956,202.14
17-06-2024,Laptop,Electronics,East,7,7301,2026.43
14-05-2023,Headphones,Accessories,South,6,5754,1628.61
21-06-2022,Headphones,Accessories,East,4,1372,274.47
08-07-2022,Headphones,Accessories,North,8,920,214.27
18-01-2024,Smartphone,Electronics,North,3,885,150.79
30-12-2024,Camera,Electronics,North,1,379,39.41
09-09-2024,Headphones,Accessories,West,8,1024,201.92
04-05-2024,Keyboard,Accessories,West,4,4312,388.48
06-06-2023,Mouse,Accessories,East,5,5030,540.73
31-01-2022,Smartphone,Electronics,West,2,1438,315.83
07-04-2022,Keyboard,Accessories,South,1,419,108.36
24-02-2022,Headphones,Accessories,East,3,3519,935.72
03-04-2022,Tablet,Electronics,East,8,2912,451.97
20-02-2023,Smartphone,Electronics,North,5,4005,226.09
22-08-2023,Smartwatch,Electronics,South,5,2075,271.71
23-02-2023,Laptop,Electronics,South,2,120,7.74
12-08-2024,Camera,Electronics,North,4,564,32.8
01-10-2023,Smartwatch,Electronics,East,2,486,62.58
15-04-2023,Smartwatch,Electronics,East,2,1488,342.87
24-02-2023,Laptop,Electronics,West,6,3096,277.68
04-11-2022,Smartwatch,Electronics,West,8,6488,1845.07
11-04-2024,Smartwatch,Electronics,West,4,4284,848.44
05-07-2022,Smartwatch,Electronics,North,8,1864,110.81
08-05-2024,Camera,Electronics,West,5,4435,954.12
03-10-2024,Camera,Electronics,East,4,3296,460.98
05-05-2023,Mouse,Accessories,East,3,780,217.92
02-06-2022,Smartwatch,Electronics,East,7,4396,962.61
02-05-2023,Keyboard,Accessories,South,6,1362,202.68
13-01-2022,Mouse,Accessories,East,7,3843,378.03
09-09-2022,Printer,Office,East,2,2080,450.24
07-04-2022,Mouse,Accessories,South,5,1210,201.45
15-11-2023,Printer,Office,West,3,2316,356.5
18-07-2023,Monitor,Accessories,West,6,3366,614.22
07-06-2024,Tablet,Electronics,West,9,6507,1075.51
14-05-2024,Mouse,Accessories,South,1,384,35.36
05-01-2022,Laptop,Electronics,South,5,3625,563.95
14-12-2022,Tablet,Electronics,South,1,400,45.16
22-02-2022,Monitor,Accessories,North,5,2880,209.58
28-03-2023,Printer,Office,West,6,1608,302.32
08-02-2023,Headphones,Accessories,South,2,1574,196.84
13-09-2024,Keyboard,Accessories,East,3,2478,584.37
20-09-2024,Headphones,Accessories,East,8,8872,1486.58
24-03-2024,Printer,Office,East,8,2320,668.63
29-07-2023,Headphones,Accessories,West,3,171,9.02
20-11-2024,Keyboard,Accessories,South,8,4536,627.13
09-06-2024,Headphones,Accessories,South,3,1308,73.28
27-10-2022,Laptop,Electronics,North,4,4048,641.23
29-05-2022,Tablet,Electronics,East,9,4041,963.58
24-05-2024,Headphones,Accessories,South,5,5665,332.46
29-11-2023,Mouse,Accessories,South,6,6876,1029.92
02-03-2023,Monitor,Accessories,South,1,617,145.37
15-09-2022,Monitor,Accessories,South,6,1440,130.4
17-04-2024,Smartwatch,Electronics,East,8,472,116.36
30-06-2023,Laptop,Electronics,North,5,5640,1227.77
26-10-2022,Headphones,Accessories,West,6,2640,668.12
13-07-2024,Smartphone,Electronics,South,3,768,72.67
22-02-2024,Keyboard,Accessories,South,1,725,81.96
28-04-2024,Headphones,Accessories,North,8,1080,210.69
30-10-2024,Headphones,Accessories,South,1,393,40.34
11-06-2024,Smartwatch,Electronics,North,4,1264,371.92
03-09-2022,Headphones,Accessories,South,9,4797,1193.95
27-03-2022,Tablet,Electronics,East,8,2080,151.14
16-02-2022,Camera,Electronics,West,4,3812,312.8
25-02-2024,Mouse,Accessories,West,5,3695,463.57
31-01-2022,Mouse,Accessories,South,1,1159,344.22
06-08-2024,Tablet,Electronics,West,9,4149,605.52
05-12-2023,Keyboard,Accessories,East,2,1446,171.73
24-07-2024,Laptop,Electronics,South,1,225,48.82
09-12-2022,Headphones,Accessories,South,1,355,26.8
15-09-2023,Tablet,Electronics,West,7,3164,166.4
28-10-2022,Smartwatch,Electronics,East,1,498,38.67
28-04-2023,Headphones,Accessories,South,5,1315,217.79
13-09-2024,Headphones,Accessories,North,5,2805,438.89
01-11-2022,Monitor,Accessories,East,5,5180,726.62
07-06-2022,Camera,Electronics,North,5,4045,203.35
22-06-2024,Laptop,Electronics,North,9,8793,2262.43
08-08-2024,Headphones,Accessories,South,8,2592,526.38
08-02-2022,Keyboard,Accessories,East,7,7819,1708.84
11-07-2024,Smartwatch,Electronics,North,7,2919,325.35
03-06-2023,Printer,Office,South,3,768,85.37
02-12-2023,Smartphone,Electronics,West,2,1736,388.09
18-07-2023,Smartwatch,Electronics,South,7,6293,389.22
21-03-2024,Headphones,Accessories,South,6,3684,477.02
24-12-2024,Printer,Office,South,9,8370,1064.65
24-08-2023,Keyboard,Accessories,South,4,3788,875.54
22-08-2023,Laptop,Electronics,West,8,8296,1884.18
10-10-2022,Tablet,Electronics,West,5,325,21.01
16-08-2024,Camera,Electronics,North,2,2216,444.36
31-01-2022,Laptop,Electronics,North,8,7064,1873.02
08-08-2024,Mouse,Accessories,East,9,2538,575.41
13-03-2024,Headphones,Accessories,North,1,1151,77.22
18-01-2022,Keyboard,Accessories,East,1,717,137.27
12-01-2022,Smartwatch,Electronics,East,8,3048,444.3
19-02-2024,Keyboard,Accessories,South,3,2070,163.23
14-08-2023,Camera,Electronics,East,5,3630,537.93
13-04-2022,Tablet,Electronics,East,7,896,219.98
29-02-2024,Tablet,Electronics,East,7,1981,311.44
16-07-2023,Headphones,Accessories,West,6,7140,605.22
13-04-2023,Monitor,Accessories,North,5,1015,85.06
12-08-2024,Headphones,Accessories,North,4,524,52.31
19-07-2023,Smartwatch,Electronics,North,2,1678,372.78
26-05-2023,Tablet,Electronics,South,4,3260,969.76
18-10-2024,Headphones,Accessories,South,5,720,214.31
04-05-2024,Printer,Office,West,4,1792,417.99
18-06-2022,Tablet,Electronics,South,9,3096,505.08
06-09-2024,Keyboard,Accessories,South,5,1400,273.39
05-02-2023,Smartwatch,Electronics,North,4,508,37.94
16-09-2022,Tablet,Electronics,East,7,2646,380.83
07-03-2024,Mouse,Accessories,East,1,357,79.86
28-12-2023,Tablet,Electronics,North,1,373,53.15
24-03-2023,Smartphone,Electronics,East,1,266,55.52
07-10-2024,Smartphone,Electronics,North,4,344,25.7
17-06-2024,Smartphone,Electronics,North,7,1806,308.92
10-03-2023,Printer,Office,North,9,7281,396.28
28-06-2024,Smartwatch,Electronics,West,7,3094,463.72
02-06-2024,Keyboard,Accessories,East,2,252,67.37
27-04-2022,Camera,Electronics,East,9,2691,761.16
26-04-2024,Printer,Office,West,6,990,102.83
05-06-2022,Smartwatch,Electronics,South,4,3236,655.18
27-04-2022,Laptop,Electronics,East,4,1076,124.56
10-08-2022,Tablet,Electronics,North,4,1428,160.54
22-04-2022,Keyboard,Accessories,East,5,1000,292.04
10-06-2022,Smartwatch,Electronics,South,9,3429,998.82
17-10-2023,Monitor,Accessories,West,5,4730,1416.1
04-11-2023,Monitor,Accessories,South,6,6630,512.6
22-10-2024,Camera,Electronics,South,7,2296,138.93
15-01-2023,Monitor,Accessories,East,7,7420,1107.31
23-04-2022,Printer,Office,South,7,2338,531.5
11-06-2022,Keyboard,Accessories,South,7,4039,420.29
19-05-2023,Laptop,Electronics,East,2,990,76.87
05-08-2023,Laptop,Electronics,West,1,733,54.11
24-01-2024,Smartphone,Electronics,East,3,2421,334.61
14-03-2024,Keyboard,Accessories,East,8,832,214.81
13-05-2022,Smartwatch,Electronics,East,1,483,98.15
27-02-2023,Keyboard,Accessories,North,6,2508,480.48
01-10-2023,Keyboard,Accessories,North,7,4032,426.13
15-04-2022,Keyboard,Accessories,East,8,3208,840.97
10-05-2024,Smartwatch,Electronics,South,6,3402,857.61
06-12-2024,Headphones,Accessories,North,1,541,52.5
08-02-2022,Smartwatch,Electronics,West,7,1806,129.6
03-08-2024,Headphones,Accessories,South,3,2433,515.28
10-11-2023,Keyboard,Accessories,East,6,5880,454.19
24-05-2023,Mouse,Accessories,West,3,3375,451.5
30-05-2024,Tablet,Electronics,North,8,6960,1913.58
06-08-2024,Keyboard,Accessories,West,4,316,32.79
10-10-2022,Tablet,Electronics,North,9,1404,89.43
08-03-2024,Keyboard,Accessories,North,9,5823,478.22
16-05-2024,Headphones,Accessories,South,6,2790,719.15
31-05-2024,Tablet,Electronics,West,7,1169,69.41
26-10-2023,Printer,Office,East,8,6016,406.13
15-10-2022,Smartwatch,Electronics,North,7,7154,1177.51
29-01-2024,Keyboard,Accessories,West,2,370,102.74
16-03-2024,Monitor,Accessories,West,1,430,113.57
28-04-2022,Smartwatch,Electronics,West,1,946,280.53
20-05-2024,Tablet,Electronics,South,8,984,73.84
26-11-2022,Keyboard,Accessories,East,9,1467,372.17
16-08-2023,Smartphone,Electronics,South,4,2444,155.42
02-11-2023,Mouse,Accessories,North,9,8640,1254.3
17-07-2023,Smartwatch,Electronics,West,9,3861,536.04
24-07-2022,Keyboard,Accessories,North,1,868,60.12
03-11-2024,Laptop,Electronics,South,9,1746,260.5
19-08-2024,Printer,Office,South,1,915,129.08
15-09-2024,Smartwatch,Electronics,East,9,3591,423
28-01-2023,Camera,Electronics,East,6,2562,612.36
28-11-2022,Smartwatch,Electronics,West,9,5382,1037.04
18-11-2024,Smartwatch,Electronics,East,4,2792,170.96
23-04-2022,Headphones,Accessories,East,4,2160,631.9
23-05-2023,Monitor,Accessories,West,7,6377,1332.86
17-05-2024,Smartphone,Electronics,East,8,5264,1051.5
18-12-2023,Laptop,Electronics,North,2,1346,196.5
19-08-2023,Camera,Electronics,South,7,7301,1311.65
20-04-2023,Keyboard,Accessories,South,2,2016,198.26
30-06-2022,Laptop,Electronics,North,6,1266,220.5
11-04-2023,Mouse,Accessories,West,2,140,35.18
22-07-2024,Camera,Electronics,East,8,6520,1073.62
19-02-2022,Keyboard,Accessories,East,1,582,29.91
10-03-2024,Printer,Office,West,1,245,14.5
27-04-2024,Mouse,Accessories,South,1,504,143.12
06-10-2022,Monitor,Accessories,South,6,6834,1211.75
01-10-2022,Headphones,Accessories,West,8,5712,1191.02
09-05-2023,Laptop,Electronics,South,5,4485,347.99
02-06-2024,Headphones,Accessories,West,8,2304,291.46
23-06-2024,Mouse,Accessories,North,6,6576,815.56
16-11-2022,Keyboard,Accessories,South,9,10629,2843.54
12-03-2022,Camera,Electronics,East,1,706,153.59
16-04-2022,Headphones,Accessories,South,1,977,103.82
16-04-2023,Smartwatch,Electronics,South,4,776,73.16
12-10-2022,Tablet,Electronics,West,4,3932,309.43
29-10-2022,Keyboard,Accessories,East,3,1263,368.46
01-08-2022,Keyboard,Accessories,East,8,7064,745.24
20-04-2023,Keyboard,Accessories,West,4,4740,746.77
25-03-2024,Printer,Office,South,7,4522,1137.23
28-12-2023,Tablet,Electronics,South,7,2009,183.19
18-04-2024,Smartphone,Electronics,East,2,2110,548.12
26-09-2024,Mouse,Accessories,West,1,95,6.97
19-11-2023,Smartwatch,Electronics,East,1,384,83.58
23-04-2023,Tablet,Electronics,North,3,3471,200.08
20-06-2023,Tablet,Electronics,West,4,2048,507.01
05-08-2022,Monitor,Accessories,South,8,9296,2581.06
28-05-2022,Laptop,Electronics,West,8,5272,1188.16
18-01-2024,Headphones,Accessories,East,1,619,127.58
27-04-2023,Laptop,Electronics,North,1,448,53.2
10-06-2022,Keyboard,Accessories,North,9,5004,1313.13
05-12-2023,Keyboard,Accessories,North,4,4716,704.99
11-05-2022,Printer,Office,West,9,7506,827.17
11-01-2024,Keyboard,Accessories,North,7,4095,883.56
31-07-2024,Smartwatch,Electronics,North,7,4459,1037.27
31-10-2022,Tablet,Electronics,South,5,620,62.49
17-08-2022,Smartwatch,Electronics,West,2,2362,185.89
28-03-2022,Printer,Office,North,2,606,154.99
26-07-2024,Camera,Electronics,East,4,1084,134.42
04-02-2022,Laptop,Electronics,North,8,2880,315.87
20-04-2023,Laptop,Electronics,West,8,4544,727.05
08-09-2024,Mouse,Accessories,West,4,556,85.63
30-11-2023,Laptop,Electronics,North,5,505,71.97
03-03-2023,Tablet,Electronics,West,5,2595,774.2
24-01-2023,Headphones,Accessories,South,5,2820,737.68
29-10-2023,Keyboard,Accessories,East,2,1018,297.21
04-03-2023,Laptop,Electronics,East,4,944,176.56
30-08-2023,Tablet,Electronics,East,1,610,44.99
25-05-2024,Camera,Electronics,South,4,912,81.65
02-04-2023,Monitor,Accessories,West,9,10413,1738.63
27-07-2023,Printer,Office,West,8,2176,398.29
04-01-2022,Printer,Office,East,6,6108,1488.4
14-02-2024,Mouse,Accessories,West,2,1148,173.89
01-05-2024,Monitor,Accessories,East,8,8824,597.1
17-06-2022,Headphones,Accessories,North,5,2240,159.58
17-02-2022,Camera,Electronics,North,2,1312,386.79
02-02-2023,Laptop,Electronics,South,9,10620,2946.93
30-09-2024,Tablet,Electronics,East,2,2178,574.4
12-05-2024,Monitor,Accessories,East,3,1671,94.52
28-07-2024,Monitor,Accessories,East,3,2025,355.59
01-11-2024,Mouse,Accessories,East,6,2886,355.32
27-07-2024,Printer,Office,East,2,1868,307.32
08-01-2023,Headphones,Accessories,East,4,3280,826.94
18-05-2022,Tablet,Electronics,West,2,1768,375.86
19-12-2022,Camera,Electronics,West,7,6937,1753.02
21-09-2024,Smartwatch,Electronics,North,6,3012,307.47
19-09-2024,Headphones,Accessories,South,3,777,147.93
16-02-2024,Smartphone,Electronics,East,6,4056,452.14
29-11-2024,Printer,Office,South,4,3212,514.92
03-08-2024,Smartwatch,Electronics,West,1,952,179.4
29-05-2022,Smartphone,Electronics,North,3,1674,106.24
13-02-2024,Smartwatch,Electronics,East,5,4315,1019.91
15-12-2023,Mouse,Accessories,North,7,1722,162.39
14-09-2022,Keyboard,Accessories,South,5,2895,334.35
28-07-2023,Tablet,Electronics,North,2,1280,335.22
10-04-2022,Headphones,Accessories,East,5,4295,414.42
07-08-2022,Printer,Office,South,6,4434,306.63
09-07-2022,Keyboard,Accessories,North,6,3816,623.78
09-04-2024,Headphones,Accessories,East,7,6335,1137.08
11-11-2024,Mouse,Accessories,West,3,315,78.41
27-11-2024,Camera,Electronics,East,2,626,168.82
23-05-2024,Smartwatch,Electronics,South,1,1140,85.75
16-11-2022,Smartphone,Electronics,North,5,590,52.55
21-04-2022,Tablet,Electronics,East,1,631,99.31
04-09-2024,Monitor,Accessories,South,8,1944,134.94
24-03-2024,Smartphone,Electronics,North,6,5100,1461.79
24-09-2024,Keyboard,Accessories,South,6,1092,176.52
12-08-2023,Monitor,Accessories,West,7,4662,1007.43
18-01-2023,Headphones,Accessories,West,7,4312,1088.34
20-10-2022,Mouse,Accessories,North,6,4056,815.1
23-11-2023,Headphones,Accessories,North,3,534,120.53
31-05-2023,Printer,Office,South,5,3475,991.47
11-07-2023,Tablet,Electronics,South,5,4880,829.03
25-10-2024,Tablet,Electronics,West,8,8336,782.8
08-05-2023,Mouse,Accessories,North,8,9232,490.66
07-01-2022,Smartphone,Electronics,South,3,2031,466.25
10-01-2022,Smartwatch,Electronics,North,3,2412,640.35
03-12-2023,Smartphone,Electronics,East,1,1039,137.24
03-01-2023,Camera,Electronics,West,6,696,100.78
26-06-2024,Laptop,Electronics,North,8,6160,1617.32
15-12-2022,Camera,Electronics,East,3,447,58.4
29-04-2023,Keyboard,Accessories,West,6,6102,364.82
03-04-2024,Camera,Electronics,South,9,5085,1372.83
16-08-2024,Laptop,Electronics,North,7,3038,158.82
11-03-2024,Headphones,Accessories,West,1,882,215.24
15-03-2023,Monitor,Accessories,West,6,2490,720.06
05-08-2024,Camera,Electronics,North,1,635,101.09
05-07-2024,Laptop,Electronics,East,1,1083,152.5
10-08-2023,Keyboard,Accessories,West,6,720,144.26
17-09-2022,Printer,Office,West,3,3111,382.52
09-04-2022,Smartwatch,Electronics,North,6,1242,87.37
02-08-2023,Smartwatch,Electronics,West,5,5845,978.75
29-03-2023,Smartwatch,Electronics,West,1,835,131.7
16-05-2022,Monitor,Accessories,South,2,2314,305.42
04-02-2023,Smartwatch,Electronics,East,7,6041,776.09
23-03-2022,Mouse,Accessories,North,3,369,19.22
12-08-2022,Tablet,Electronics,West,5,1635,321.84
07-04-2022,Keyboard,Accessories,West,3,2067,465.39
04-03-2022,Smartphone,Electronics,West,6,7128,544.54
24-04-2024,Printer,Office,North,2,944,94.4
10-06-2022,Tablet,Electronics,East,5,5160,698.15
18-06-2022,Smartphone,Electronics,West,8,8032,1987.82
16-12-2024,Camera,Electronics,South,2,376,99.16
22-06-2024,Smartphone,Electronics,South,7,4144,426.39
04-11-2024,Camera,Electronics,South,4,2228,293.25
15-11-2022,Tablet,Electronics,West,1,1178,182.76
27-04-2024,Mouse,Accessories,North,5,2505,303.61
28-02-2024,Smartwatch,Electronics,West,4,1872,418.05
29-12-2023,Printer,Office,West,2,340,59.56
08-03-2023,Laptop,Electronics,West,1,589,158.85
12-12-2023,Laptop,Electronics,West,3,2598,560.82
17-02-2022,Tablet,Electronics,North,1,502,92.31
24-01-2024,Laptop,Electronics,South,3,3576,546.44
07-02-2023,Keyboard,Accessories,East,3,2412,468.27
31-07-2024,Printer,Office,West,5,1145,244.72
03-02-2022,Keyboard,Accessories,West,2,2116,159.3
16-12-2024,Laptop,Electronics,North,1,707,100.16
11-11-2022,Mouse,Accessories,South,9,657,109.39
14-10-2024,Laptop,Electronics,South,5,5345,1060.46
27-01-2024,Tablet,Electronics,South,8,4032,251.05
30-08-2022,Camera,Electronics,South,4,3840,552.57
23-01-2023,Monitor,Accessories,East,5,575,47.35
02-01-2023,Laptop,Electronics,West,9,9315,1808.68
25-11-2024,Mouse,Accessories,East,7,3423,435.06
07-11-2023,Monitor,Accessories,South,6,3942,748.74
15-07-2024,Laptop,Electronics,South,2,574,70.16
04-06-2024,Headphones,Accessories,North,6,3024,336.28
02-03-2022,Headphones,Accessories,North,7,952,215.51
25-11-2023,Smartphone,Electronics,West,9,9090,937.69
10-05-2022,Tablet,Electronics,West,2,1166,170.11
09-01-2024,Keyboard,Accessories,South,3,2925,433.95
25-12-2023,Camera,Electronics,South,5,3455,867.55
06-12-2022,Smartphone,Electronics,North,2,1614,331.3
07-08-2024,Mouse,Accessories,West,7,1771,171.26
06-01-2023,Printer,Office,South,6,5658,1504.97
25-09-2024,Mouse,Accessories,East,9,8460,1515.06
26-11-2023,Printer,Office,West,5,1925,570.93
02-02-2024,Laptop,Electronics,North,6,2196,572.17
05-07-2024,Keyboard,Accessories,East,2,1696,500.56
16-11-2023,Printer,Office,South,9,6813,1966.66
19-10-2024,Keyboard,Accessories,North,5,3670,790.67
10-10-2024,Keyboard,Accessories,South,4,2936,204.55
